ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,LivingArea,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,FireplaceYN,Stories,NewConstructionYN,GarageSpaces,PostalCode,PropertyAgeAtClose
False,False,2025-08-08,505000.0,34.132388,-117.244526,1248.0,San Bernardino,True,1.0,1953.0,2.0,San Bernardino,4.0,2025-08-08,2025-06-30,2025-06-20,True,1.0,False,1.0,92404,72.0
False,False,2025-08-28,395000.0,34.424342,-117.242911,1218.0,San Bernardino,True,2.0,2001.0,2.0,Hesperia,3.0,2025-08-28,2025-07-31,2025-07-24,True,1.0,False,2.0,92345,24.0
True,False,2025-08-13,1115000.0,33.806147,-117.830065,1473.0,Orange,True,4.0,1961.0,2.0,Orange,3.0,2025-08-13,2025-07-25,2025-07-25,True,1.0,False,2.0,92867,64.0
True,False,2025-08-29,875000.0,34.252023,-117.177591,1162.0,San Bernardino,True,2.0,1937.0,2.0,Lake Arrowhead,3.0,2025-08-29,2025-08-01,2025-07-24,True,2.0,False,2.0,92352,88.0
True,True,2025-08-29,1450000.0,34.179884,-118.426616,2264.0,Los Angeles,True,4.0,1956.0,3.0,Valley Glen,4.0,2025-08-29,2025-08-01,2025-07-22,True,2.0,False,2.0,91401,69.0
True,False,2025-08-28,892500.0,34.270588000000004,-118.65933,1554.0,Ventura,True,2.0,1965.0,2.0,Simi Valley,4.0,2025-08-28,2025-08-22,2025-07-25,True,1.0,False,2.0,93063,60.0
False,True,2025-08-15,630000.0,34.181514,-118.906378,1234.0,Ventura,True,2.0,1978.0,2.0,Newbury Park,3.0,2025-08-15,2025-07-28,2025-04-22,True,1.0,False,2.0,91320,47.0
True,False,2025-08-29,2035000.0,33.77357,-118.398257,2332.0,Los Angeles,True,2.0,1964.0,2.0,Rancho Palos Verdes,5.0,2025-08-29,2025-08-01,2025-07-25,True,1.0,False,2.0,90275,61.0
True,False,2025-08-22,293000.0,35.360123,-119.013615,1278.0,Kern,False,1.0,1955.0,1.0,Bakersfield,3.0,2025-08-22,2025-08-14,2025-07-24,False,1.0,False,1.0,93304,70.0
False,False,2025-08-22,1745540.0,32.738618,-117.236219,2078.0,San Diego,False,5.0,1947.0,3.0,San Diego,5.0,2025-08-22,2025-07-31,2025-07-25,False,1.0,False,2.0,92107,78.0
True,False,2025-08-29,350000.0,39.497592,-121.749045,1328.0,Butte,True,2.0,1963.0,2.0,Richvale,2.0,2025-08-29,2025-08-01,2025-07-19,True,1.0,False,2.0,95974,62.0
True,False,2025-08-15,3498888.0,37.50310055,-121.91667387,2767.0,Alameda,True,3.0,1997.0,3.0,Fremont,5.0,2025-08-15,2025-07-27,2025-07-25,True,1.0,False,3.0,94539,28.0
True,False,2025-08-29,595000.0,34.020985,-117.317556,1490.0,San Bernardino,True,5.0,1976.0,2.0,Grand Terrace,3.0,2025-08-29,2025-07-29,2025-07-25,False,1.0,False,2.0,92313,49.0
False,False,2025-08-29,1455000.0,37.56490263,-122.03348014,1400.0,Alameda,True,2.0,1965.0,2.0,Fremont,4.0,2025-08-29,2025-08-04,2025-07-25,True,1.0,False,2.0,94536,60.0
True,False,2025-08-30,1250000.0,33.811414,-117.961426,1600.0,Orange,True,2.0,1954.0,3.0,Anaheim,5.0,2025-08-30,2025-08-29,2025-07-25,True,1.0,False,2.0,92804,71.0
True,False,2025-08-21,399500.0,33.922465,-116.936976,1471.0,Riverside,True,2.0,2003.0,2.0,Banning,2.0,2025-08-21,2025-07-31,2025-07-24,False,1.0,False,2.0,92220,22.0
True,False,2025-08-25,505000.0,33.666093,-117.32667,1089.0,Riverside,False,2.0,1915.0,2.0,Lake Elsinore,3.0,2025-08-25,2025-07-29,2025-07-24,True,1.0,False,2.0,92530,110.0
False,False,2025-08-22,769000.0,34.96287,-120.407166,1844.0,Santa Barbara,True,2.0,1984.0,3.0,Santa Maria,3.0,2025-08-22,2025-07-30,2025-07-24,True,1.0,False,2.0,93454,41.0
False,False,2025-08-22,3350000.0,37.92788655,-122.11000518,3518.0,Contra Costa,True,3.0,2002.0,5.0,Lafayette,5.0,2025-08-22,2025-08-06,2025-07-26,True,2.0,False,3.0,94549,23.0
False,False,2025-08-29,1750000.0,37.78064562,-122.28955122,3179.0,Alameda,True,2.0,2005.0,3.0,Alameda,4.0,2025-08-29,2025-08-10,2025-07-24,True,2.0,False,2.0,94501,20.0
False,False,2025-08-20,680000.0,34.077294,-117.648975,1613.0,San Bernardino,False,4.0,1928.0,2.0,Ontario,3.0,2025-08-20,2025-08-01,2025-07-21,True,1.0,False,1.0,91764,97.0
True,False,2025-08-25,2238000.0,33.736983,-117.755558,2267.0,Orange,True,2.0,2014.0,3.0,Irvine,4.0,2025-08-25,2025-08-04,2025-07-24,False,2.0,False,2.0,92602,11.0
True,True,2025-08-27,577000.0,33.58892,-117.209617,1853.0,Riverside,True,2.0,1998.0,2.0,Murrieta,3.0,2025-08-27,2025-08-05,2025-07-23,True,1.0,False,2.0,92562,27.0
True,False,2025-08-28,699000.0,34.24098,-116.884019,1748.0,San Bernardino,True,3.0,1987.0,4.0,Big Bear Lake,3.0,2025-08-28,2025-07-30,2025-07-23,True,2.0,False,3.0,92315,38.0
True,False,2025-08-18,1875000.0,33.109349,-117.248938,3129.0,San Diego,True,6.0,1981.0,3.0,Carlsbad,4.0,2025-08-18,2025-07-27,2025-07-21,True,2.0,False,3.0,92009,44.0
True,False,2025-08-25,430000.0,34.421176,-117.59565,1524.0,San Bernardino,False,0.0,1988.0,2.0,Phelan,3.0,2025-08-25,2025-07-31,2025-07-24,False,1.0,False,0.0,92371,37.0
False,False,2025-08-22,1165000.0,32.81133302,-117.01435141,1808.0,San Diego,True,6.0,1964.0,3.0,San Diego,4.0,2025-08-22,2025-08-01,2025-07-24,True,1.0,False,2.0,92119,61.0
True,False,2025-08-28,570000.0,33.381844,-117.227344,1807.0,San Diego,False,2.0,1960.0,3.0,Fallbrook,4.0,2025-08-28,2025-08-20,2025-07-17,True,1.0,False,2.0,92028,65.0
True,False,2025-08-26,1195000.0,34.09475,-118.27728,1109.0,Los Angeles,False,0.0,1923.0,2.0,Los Angeles,2.0,2025-08-26,2025-08-17,2025-07-24,False,1.0,False,0.0,90026,102.0
False,False,2025-08-21,1050000.0,37.84564399,-122.28702825,1909.0,Alameda,True,5.0,1924.0,2.0,Oakland,3.0,2025-08-21,2025-08-01,2025-07-24,True,2.0,False,1.0,94608,101.0
True,False,2025-08-28,1750000.0,33.12072,-117.195609,2595.0,San Diego,True,6.0,1984.0,3.0,San Marcos,3.0,2025-08-28,2025-08-01,2025-07-24,True,1.0,False,3.0,92078,41.0
True,True,2025-08-19,900000.0,32.959299,-117.012038,1891.0,San Diego,True,2.0,1971.0,3.0,Poway,5.0,2025-08-19,2025-08-01,2025-07-24,True,2.0,False,2.0,92064,54.0
False,False,2025-08-28,1030000.0,34.179121,-118.75118700000002,1936.0,Ventura,False,2.0,1986.0,3.0,Oak Park,4.0,2025-08-28,2025-08-12,2025-07-24,True,2.0,False,2.0,91377,39.0
False,False,2025-08-27,1240000.0,34.028960999999995,-118.456686,1213.0,Los Angeles,False,2.0,1951.0,1.0,Santa Monica,3.0,2025-08-27,2025-08-21,2025-07-24,False,1.0,False,2.0,90404,74.0
False,False,2025-08-27,735000.0,37.9950675,-121.69374075,2778.0,Contra Costa,True,3.0,2006.0,3.0,Oakley,5.0,2025-08-27,2025-08-03,2025-07-24,True,2.0,False,3.0,94561,19.0
False,False,2025-08-25,1490000.0,37.26748017,-121.91757743,1263.0,Santa Clara,True,4.0,1957.0,2.0,San Jose,3.0,2025-08-25,2025-08-08,2025-07-24,True,1.0,False,2.0,95124,68.0
False,False,2025-08-20,1380000.0,37.59123338,-122.41195072,1000.0,San Mateo,True,2.0,1946.0,1.0,Millbrae,2.0,2025-08-20,2025-07-30,2025-07-24,True,1.0,False,2.0,94030,79.0
True,False,2025-08-29,5740000.0,32.833461,-117.2798415,2946.0,San Diego,False,5.0,1979.0,3.0,La Jolla,4.0,2025-08-29,2025-08-14,2025-07-24,True,2.0,False,2.0,92037,46.0
True,True,2025-08-19,1245000.0,33.859579,-117.37421100000002,3701.0,Riverside,True,4.0,2004.0,4.0,Riverside,4.0,2025-08-19,2025-07-29,2025-07-23,True,1.0,False,4.0,92504,21.0
False,False,2025-08-15,650000.0,37.95708596,-121.80332264,2198.0,Contra Costa,True,2.0,2000.0,3.0,Antioch,5.0,2025-08-15,2025-07-27,2025-07-24,False,1.0,False,2.0,94531,25.0
False,False,2025-08-18,1300000.0,36.57948246,-121.85604265,2131.0,Monterey,True,3.0,1962.0,2.0,Monterey,4.0,2025-08-18,2025-07-27,2025-07-24,True,1.0,False,2.0,93940,63.0
False,False,2025-08-21,2930000.0,37.5362308,-122.31552492,2470.0,San Mateo,True,1.0,1945.0,3.0,San Mateo,4.0,2025-08-21,2025-07-31,2025-07-24,True,1.0,False,1.0,94403,80.0
True,False,2025-08-08,3075000.0,37.25151877,-121.99200729,2272.0,Santa Clara,True,2.0,1962.0,3.0,Los Gatos,4.0,2025-08-08,2025-07-30,2025-07-24,True,1.0,False,2.0,95032,63.0
False,False,2025-08-22,2025000.0,37.5666535,-122.31356375,1630.0,San Mateo,True,1.0,1947.0,2.0,San Mateo,3.0,2025-08-22,2025-07-30,2025-07-24,True,1.0,False,1.0,94402,78.0
False,False,2025-08-18,2417000.0,37.55791453,-122.30567552,1500.0,San Mateo,True,2.0,1956.0,2.0,San Mateo,3.0,2025-08-18,2025-08-01,2025-07-24,True,1.0,False,2.0,94402,69.0
True,False,2025-08-15,435000.0,35.792127,-118.446124,2492.0,Kern,True,2.0,2011.0,3.0,Kernville,3.0,2025-08-15,2025-07-28,2025-07-24,True,2.0,False,2.0,93238,14.0
True,True,2025-08-22,529000.0,40.057126,-122.094846,1661.0,Tehama,True,2.0,1978.0,3.0,Los Molinos,3.0,2025-08-22,2025-07-28,2025-07-24,True,1.0,False,2.0,96055,47.0
False,False,2025-08-21,1275000.0,37.39204341,-121.83474166,1176.0,Santa Clara,True,1.0,1956.0,2.0,San Jose,3.0,2025-08-21,2025-07-30,2025-07-24,True,1.0,False,1.0,95127,69.0
True,False,2025-08-20,3000000.0,32.97754147,-117.20402845,3008.0,San Diego,True,7.0,1990.0,3.0,San Diego,4.0,2025-08-20,2025-07-31,2025-07-24,False,1.0,False,3.0,92130,35.0
False,False,2025-08-29,1980000.0,34.127047999999995,-118.100817,1465.0,Los Angeles,True,2.0,1929.0,2.0,San Marino,3.0,2025-08-29,2025-08-07,2025-07-24,True,1.0,False,2.0,91108,96.0
True,False,2025-08-29,900000.0,34.248413,-118.519703,1846.0,Los Angeles,True,2.0,2014.0,4.0,Northridge,4.0,2025-08-29,2025-08-01,2025-07-24,False,2.0,False,2.0,91325,11.0
True,False,2025-08-27,1800000.0,33.119357,-117.205939,2603.0,San Diego,True,4.0,1975.0,2.0,San Marcos,3.0,2025-08-27,2025-08-08,2025-07-23,True,1.0,False,2.0,92078,50.0
False,True,2025-08-27,1035000.0,34.022046,-117.648555,3168.0,San Bernardino,True,3.0,2001.0,3.0,Ontario,5.0,2025-08-27,2025-07-27,2025-07-23,True,2.0,False,3.0,91761,24.0
True,True,2025-08-18,2250000.0,33.717355,-118.034385,3000.0,Orange,True,3.0,1979.0,5.0,Huntington Beach,5.0,2025-08-18,2025-07-31,2025-07-15,True,2.0,False,3.0,92649,46.0
True,False,2025-08-18,1100000.0,32.619751,-116.955644,2929.0,San Diego,True,5.0,2006.0,3.0,Chula Vista,4.0,2025-08-18,2025-08-11,2025-07-24,True,2.0,False,3.0,91915,19.0
True,True,2025-08-22,1800000.0,34.405722999999995,-118.400669,4940.0,Los Angeles,True,6.0,2004.0,6.0,Canyon Country,5.0,2025-08-22,2025-07-24,2025-07-20,True,2.0,False,3.0,91387,21.0
True,False,2025-08-28,795000.0,34.394091,-118.897872,2327.0,Ventura,True,2.0,2020.0,3.0,Fillmore,3.0,2025-08-28,2025-07-29,2025-07-24,False,2.0,False,2.0,93015,5.0
False,False,2025-08-25,2998000.0,33.741725,-117.735723,3200.0,Orange,True,2.0,2025.0,3.0,Irvine,4.0,2025-08-25,2025-08-19,2025-04-11,False,2.0,True,2.0,92602,0.0
True,False,2025-08-29,705000.0,34.037414,-117.195119,1819.0,San Bernardino,True,2.0,1978.0,2.0,Redlands,4.0,2025-08-29,2025-08-05,2025-07-24,True,1.0,False,2.0,92373,47.0
True,False,2025-08-08,630000.0,34.902056,-120.429469,1255.0,Santa Barbara,True,2.0,1959.0,2.0,Santa Maria,3.0,2025-08-08,2025-07-24,2025-07-24,True,1.0,False,2.0,93455,66.0
False,False,2025-08-11,1749000.0,37.93296296,-122.04820512,2684.0,Contra Costa,True,3.0,1999.0,3.0,Walnut Creek,5.0,2025-08-11,2025-07-27,2025-07-24,True,2.0,False,3.0,94597,26.0
False,True,2025-08-29,640000.0,34.688385,-118.21371299999998,2818.0,Los Angeles,True,3.0,2003.0,3.0,Lancaster,5.0,2025-08-29,2025-07-27,2025-07-20,True,2.0,False,3.0,93536,22.0
False,False,2025-08-28,1600000.0,33.797832,-118.079738,2601.0,Orange,True,5.0,1959.0,3.0,Los Alamitos,5.0,2025-08-28,2025-07-29,2025-07-24,True,2.0,False,2.0,90720,66.0
False,False,2025-08-14,250000.0,35.447426,-119.024237,1130.0,Kern,True,2.0,1960.0,2.0,Bakersfield,3.0,2025-08-14,2025-08-01,2025-07-24,False,1.0,False,2.0,93308,65.0
True,False,2025-08-27,1760000.0,35.164993,-120.587131,3304.0,San Luis Obispo,True,2.0,1999.0,4.0,Arroyo Grande,5.0,2025-08-27,2025-07-31,2025-07-24,True,2.0,False,2.0,93420,26.0
True,False,2025-08-13,885000.0,34.123157,-117.663199,2272.0,San Bernardino,True,2.0,1985.0,2.0,Upland,3.0,2025-08-13,2025-07-30,2025-07-10,True,1.0,False,2.0,91784,40.0
True,False,2025-08-08,755000.0,33.889668,-117.344731,1680.0,Riverside,True,2.0,1972.0,2.0,Riverside,3.0,2025-08-08,2025-07-30,2025-07-24,True,1.0,False,2.0,92508,53.0
False,False,2025-08-20,2500000.0,34.071646,-118.390051,2052.0,Los Angeles,True,2.0,1932.0,3.0,Beverly Hills,3.0,2025-08-20,2025-08-04,2025-07-24,True,1.0,False,2.0,90211,93.0
False,False,2025-08-21,1745000.0,33.628578999999995,-117.62876599999998,2524.0,Orange,True,2.0,1999.0,3.0,Mission Viejo,4.0,2025-08-21,2025-07-25,2025-07-22,True,2.0,False,2.0,92692,26.0
True,False,2025-08-26,1599000.0,33.804606,-118.358929,1508.0,Los Angeles,True,2.0,1958.0,2.0,Torrance,3.0,2025-08-26,2025-07-29,2025-07-17,True,1.0,False,2.0,90505,67.0
True,False,2025-08-19,536500.0,34.042303000000004,-117.19091,1272.0,San Bernardino,True,2.0,1956.0,2.0,Redlands,4.0,2025-08-19,2025-08-05,2025-07-24,True,1.0,False,2.0,92373,69.0
False,False,2025-08-20,705000.0,34.184574,-118.38201,945.0,Los Angeles,True,1.0,1941.0,1.0,North Hollywood,2.0,2025-08-20,2025-08-06,2025-07-09,True,1.0,False,1.0,91606,84.0
True,False,2025-08-22,650000.0,33.707117,-117.352991,2320.0,Riverside,True,2.0,2025.0,3.0,Lake Elsinore,4.0,2025-08-22,2025-07-28,2025-07-24,False,2.0,True,2.0,92532,0.0
False,False,2025-08-27,825000.0,33.870665,-118.17986,1315.0,Los Angeles,False,2.0,1947.0,1.0,Long Beach,3.0,2025-08-27,2025-08-04,2025-07-16,True,1.0,False,2.0,90805,78.0
True,False,2025-08-22,1400000.0,37.83667382,-122.20413184,2053.0,Alameda,False,2.0,1977.0,3.0,Oakland,2.0,2025-08-22,2025-08-06,2025-07-24,True,2.0,False,0.0,94611,48.0
False,False,2025-08-06,475000.0,38.00106629,-122.12314169,1025.0,Contra Costa,True,1.0,1953.0,1.0,Martinez,3.0,2025-08-06,2025-07-30,2025-07-24,True,1.0,False,1.0,94553,72.0
False,False,2025-08-26,810000.0,37.6346394,-122.09795247,1501.0,Alameda,True,2.0,1956.0,2.0,Hayward,3.0,2025-08-26,2025-08-01,2025-07-24,True,1.0,False,2.0,94545,69.0
False,False,2025-08-26,1550000.0,34.151526000000004,-118.376585,1566.0,Los Angeles,False,2.0,1939.0,2.0,North Hollywood,2.0,2025-08-26,2025-08-06,2025-07-24,True,1.0,False,2.0,91602,86.0
True,False,2025-08-13,625000.0,32.58006,-117.072126,1342.0,San Diego,True,5.0,1967.0,2.0,San Diego,3.0,2025-08-13,2025-08-01,2025-07-22,False,1.0,False,2.0,92154,58.0
True,False,2025-08-29,812000.0,33.261262,-117.289391,1311.0,San Diego,True,2.0,1987.0,2.0,Oceanside,2.0,2025-08-29,2025-08-08,2025-07-24,False,1.0,False,2.0,92057,38.0
False,True,2025-08-21,820000.0,32.86122191,-116.96904397,1696.0,San Diego,False,4.0,1985.0,3.0,Santee,4.0,2025-08-21,2025-07-31,2025-07-24,True,2.0,False,2.0,92071,40.0
True,False,2025-08-15,533375.0,33.124313,-117.06871717,890.0,San Diego,False,0.0,1953.0,1.0,Escondido,2.0,2025-08-15,2025-07-29,2025-07-24,True,1.0,False,0.0,92025,72.0
False,False,2025-08-21,753750.0,37.9386115,-121.72748094,2093.0,Contra Costa,True,2.0,1999.0,3.0,Brentwood,4.0,2025-08-21,2025-07-29,2025-07-24,True,2.0,False,2.0,94513,26.0
False,False,2025-08-19,1335000.0,37.74537539999999,-122.24593993,1522.0,Alameda,True,2.0,1984.0,2.0,Alameda,3.0,2025-08-19,2025-07-29,2025-07-24,True,1.0,False,2.0,94502,41.0
False,False,2025-08-15,915000.0,37.73088415,-122.1410559,1372.0,Alameda,True,1.0,1928.0,1.0,San Leandro,2.0,2025-08-15,2025-08-01,2025-07-24,True,1.0,False,1.0,94577,97.0
False,False,2025-08-08,816000.0,37.94626074,-122.03851981,1972.0,Contra Costa,True,2.0,1957.0,2.0,Concord,4.0,2025-08-08,2025-08-01,2025-07-24,True,1.0,False,2.0,94518,68.0
False,False,2025-08-26,655000.0,37.96564504,-122.30506696,1069.0,Contra Costa,True,4.0,1953.0,2.0,El Sobrante,3.0,2025-08-26,2025-08-05,2025-07-24,True,1.0,False,2.0,94803,72.0
False,True,2025-08-28,1650000.0,34.16773,-118.634631,2085.0,Los Angeles,False,2.0,1962.0,3.0,Woodland Hills,4.0,2025-08-28,2025-07-29,2025-07-24,True,1.0,False,2.0,91367,63.0
True,True,2025-08-13,1675000.0,34.24363,-118.258816,2610.0,Los Angeles,True,2.0,1964.0,3.0,La Crescenta,4.0,2025-08-13,2025-08-04,2025-07-23,True,2.0,False,2.0,91214,61.0
False,False,2025-08-27,715000.0,32.66376105,-117.06949651,1264.0,San Diego,False,4.0,1970.0,2.0,National City,3.0,2025-08-27,2025-08-02,2025-07-24,False,1.0,False,2.0,91950,55.0
False,False,2025-08-29,710000.0,34.165712,-119.170597,1199.0,Ventura,True,4.0,1962.0,2.0,Oxnard,4.0,2025-08-29,2025-08-01,2025-07-23,False,1.0,False,2.0,93033,63.0
False,False,2025-08-18,380000.0,38.00300204,-121.80382175,1000.0,Contra Costa,True,1.0,1942.0,1.0,Antioch,3.0,2025-08-18,2025-08-04,2025-07-24,False,1.0,False,1.0,94509,83.0
True,False,2025-08-26,1180000.0,33.121333,-117.167263,2684.0,San Diego,True,2.0,2018.0,3.0,San Marcos,4.0,2025-08-26,2025-08-01,2025-07-21,False,2.0,False,2.0,92078,7.0
True,False,2025-08-22,455000.0,34.849881,-119.173749,1797.0,Kern,True,2.0,1981.0,3.0,Pine Mountain Club,4.0,2025-08-22,2025-07-26,2025-07-22,True,1.0,False,2.0,93222,44.0
True,False,2025-08-27,686000.0,35.499009,-120.678381,1440.0,San Luis Obispo,True,2.0,1977.0,2.0,Atascadero,3.0,2025-08-27,2025-08-01,2025-07-13,True,2.0,False,2.0,93422,48.0
False,True,2025-08-25,1950000.0,33.891404,-117.91595900000002,2825.0,Orange,True,2.0,1964.0,4.0,Fullerton,6.0,2025-08-25,2025-07-28,2025-07-24,True,2.0,False,2.0,92831,61.0
False,False,2025-08-22,3080000.0,37.27111849,-121.96105123,2944.0,Santa Clara,True,3.0,1995.0,3.0,Campbell,5.0,2025-08-22,2025-07-31,2025-07-24,True,1.0,False,3.0,95008,30.0
False,False,2025-08-29,450000.0,33.723028,-116.982037,1372.0,Riverside,True,3.0,1990.0,2.0,Hemet,3.0,2025-08-29,2025-07-31,2025-07-23,True,1.0,False,3.0,92543,35.0
True,False,2025-08-29,900000.0,33.846683,-117.592443,2469.0,Riverside,True,6.0,1996.0,3.0,Corona,5.0,2025-08-29,2025-07-26,2025-07-16,True,2.0,False,3.0,92882,29.0
True,False,2025-08-26,1350000.0,33.05934172,-117.24491643,1986.0,San Diego,True,2.0,1986.0,3.0,Encinitas,4.0,2025-08-26,2025-07-26,2025-07-24,True,2.0,False,2.0,92024,39.0
False,False,2025-08-28,1134000.0,34.02639,-118.328552,1194.0,Los Angeles,False,1.0,1922.0,2.0,Los Angeles,2.0,2025-08-28,2025-08-06,2025-07-23,True,1.0,False,1.0,90018,103.0
True,False,2025-08-22,1075000.0,33.08926197,-117.07413822,2717.0,San Diego,False,9.0,1981.0,4.0,Escondido,4.0,2025-08-22,2025-07-29,2025-07-24,True,2.0,False,1.0,92025,44.0
False,False,2025-08-06,650000.0,34.172484000000004,-118.522722,781.0,Los Angeles,False,0.0,1949.0,1.0,Encino,2.0,2025-08-06,2025-08-04,2025-07-24,False,1.0,False,0.0,91316,76.0
True,True,2025-08-27,465000.0,37.31737,-120.480837,1981.0,Merced,True,6.0,1971.0,2.0,Merced,4.0,2025-08-27,2025-07-25,2025-07-23,True,1.0,False,2.0,95348,54.0
True,False,2025-08-29,595000.0,39.770094,-121.895026,2096.0,Butte,True,5.0,2017.0,3.0,Chico,4.0,2025-08-29,2025-08-04,2025-07-23,False,1.0,False,3.0,95973,8.0
True,True,2025-08-28,1230000.0,34.273973,-118.481974,2019.0,Los Angeles,False,2.0,1954.0,4.0,Granada Hills,5.0,2025-08-28,2025-07-31,2025-07-24,False,1.0,False,0.0,91344,71.0
False,False,2025-08-28,420000.0,34.125628000000006,-117.325772,1220.0,San Bernardino,True,2.0,1960.0,2.0,San Bernardino,3.0,2025-08-28,2025-08-18,2025-07-22,False,1.0,False,2.0,92411,65.0
False,False,2025-08-15,757000.0,33.918771,-118.142567,1080.0,Los Angeles,False,1.0,1949.0,1.0,Downey,3.0,2025-08-15,2025-07-31,2025-07-24,True,1.0,False,1.0,90242,76.0
True,False,2025-08-26,1500000.0,37.65752985,-121.86222977,1940.0,Alameda,True,4.0,1966.0,3.0,Pleasanton,4.0,2025-08-26,2025-08-01,2025-07-24,True,2.0,False,2.0,94566,59.0
False,False,2025-08-22,630000.0,33.904121999999994,-117.851941,928.0,Orange,True,2.0,1971.0,2.0,Placentia,2.0,2025-08-22,2025-07-30,2025-07-21,False,2.0,False,2.0,92870,54.0
True,False,2025-08-28,948000.0,34.111718,-117.738757,1817.0,Los Angeles,True,2.0,1956.0,2.0,Claremont,3.0,2025-08-28,2025-07-30,2025-07-19,True,1.0,False,2.0,91711,69.0
False,False,2025-08-25,1630000.0,33.01368438,-117.13987374,2360.0,San Diego,False,4.0,2010.0,3.0,San Diego,4.0,2025-08-25,2025-08-12,2025-07-25,True,2.0,False,2.0,92127,15.0
True,False,2025-08-22,2265000.0,33.691646,-117.730618,2615.0,Orange,True,2.0,2017.0,4.0,Irvine,4.0,2025-08-22,2025-08-01,2025-07-24,False,2.0,False,2.0,92618,8.0
False,False,2025-08-27,520000.0,38.88751091,-119.98396552,1128.0,El Dorado,False,0.0,1969.0,1.0,South Lake Tahoe,3.0,2025-08-27,2025-08-08,2025-07-24,False,1.0,False,0.0,96150,56.0
False,False,2025-08-18,700000.0,37.7869683,-122.21153824,1690.0,Alameda,True,1.0,1925.0,2.0,Oakland,4.0,2025-08-18,2025-07-31,2025-07-24,True,2.0,False,1.0,94601,100.0
True,False,2025-08-20,349000.0,37.320626,-120.523413,1056.0,Merced,True,2.0,1974.0,1.0,Merced,3.0,2025-08-20,2025-08-02,2025-07-24,False,1.0,False,2.0,95348,51.0
True,True,2025-08-25,425000.0,39.066937,-122.928718,1380.0,Lake,True,2.0,1985.0,2.0,Lakeport,3.0,2025-08-25,2025-08-01,2025-07-07,True,1.0,False,2.0,95453,40.0
False,False,2025-08-15,836000.0,34.192406,-118.586071,1736.0,Los Angeles,False,2.0,1956.0,2.0,Winnetka,3.0,2025-08-15,2025-08-04,2025-07-24,True,1.0,False,2.0,91306,69.0
True,False,2025-08-26,1225000.0,34.03058,-118.313072,1504.0,Los Angeles,False,2.0,1907.0,2.0,Los Angeles,3.0,2025-08-26,2025-08-04,2025-07-24,True,1.0,False,2.0,90018,118.0
False,False,2025-08-20,1875000.0,37.71360118,-121.88495284,2298.0,Alameda,True,2.0,1999.0,3.0,Dublin,5.0,2025-08-20,2025-07-28,2025-07-24,True,2.0,False,2.0,94568,26.0
True,True,2025-08-25,1635000.0,33.879655,-117.755059,2328.0,Orange,True,2.0,1981.0,3.0,Yorba Linda,4.0,2025-08-25,2025-07-30,2025-07-24,True,2.0,False,2.0,92887,44.0
False,False,2025-08-28,820000.0,37.67413647,-122.13474039,1050.0,Alameda,True,2.0,1951.0,1.0,San Lorenzo,3.0,2025-08-28,2025-08-07,2025-07-24,False,1.0,False,2.0,94580,74.0
False,False,2025-08-13,1005500.0,34.214471,-118.616378,1362.0,Los Angeles,False,4.0,1957.0,2.0,West Hills,4.0,2025-08-13,2025-07-29,2025-07-24,True,1.0,False,0.0,91304,68.0
True,True,2025-08-21,1089000.0,33.841552,-118.190094,1835.0,Los Angeles,True,5.0,1945.0,3.0,Long Beach,3.0,2025-08-21,2025-07-30,2025-07-24,True,1.0,False,3.0,90807,80.0
False,False,2025-08-13,2100000.0,37.67598870000001,-122.0388851,2772.0,Alameda,True,10.0,1998.0,3.0,Hayward,5.0,2025-08-13,2025-07-31,2025-07-24,False,1.0,False,3.0,94542,27.0
False,False,2025-08-22,825000.0,34.049825,-117.95073899999998,1510.0,Los Angeles,True,2.0,1955.0,2.0,La Puente,3.0,2025-08-22,2025-07-31,2025-07-24,False,1.0,False,2.0,91744,70.0
True,False,2025-08-26,780000.0,33.8899,-118.097606,1450.0,Los Angeles,False,2.0,1955.0,2.0,Los Angeles,4.0,2025-08-26,2025-08-04,2025-06-27,False,1.0,False,2.0,90650,70.0
True,False,2025-08-28,685000.0,34.120873,-117.427415,1917.0,San Bernardino,False,0.0,1983.0,3.0,Fontana,6.0,2025-08-28,2025-08-08,2025-07-22,True,1.0,False,0.0,92336,42.0
True,False,2025-08-27,1060000.0,32.617689,-116.977125,2503.0,San Diego,True,4.0,2012.0,3.0,Chula Vista,5.0,2025-08-27,2025-07-28,2025-07-24,True,1.0,False,2.0,91913,13.0
False,False,2025-08-25,555000.0,38.01427804,-121.92942136,1160.0,Contra Costa,True,2.0,1984.0,2.0,Pittsburg,3.0,2025-08-25,2025-07-30,2025-07-24,True,1.0,False,2.0,94565-4476,41.0
True,False,2025-08-27,775000.0,34.425055,-119.289904,1284.0,Ventura,True,2.0,1989.0,2.0,Ojai,3.0,2025-08-27,2025-08-13,2025-07-24,True,1.0,False,2.0,93023,36.0
False,False,2025-08-21,515000.0,33.944196000000005,-117.424039,896.0,Riverside,True,1.0,1950.0,1.0,Riverside,2.0,2025-08-21,2025-07-30,2025-07-24,False,1.0,False,1.0,92504,75.0
