MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
Unknown,2.0,False,False,Two,False,Unknown,2.0,0.1244,5421.0,5421.0,Real Estate EBroker Inc.,Yadwinder,CCBE-MET5013048,2167.0,2167 Break Ave,Manteca,2025.0,False,Singh,2020.0,37.77078,-121.27500775,BayEast,3.0,640000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Joaquin,4.0,CA,2025-07-11,2025-08-15,95337
HNDL - Helendale,1.0,False,False,One,False,Downey,2.0,0.1865,8125.0,8125.0,Century 21 LOTUS,Aida Lizette,DWSARAID,14840.0,14840 Brewster Lane,Helendale,2005.0,False,Saravia,1886.0,34.736824,-117.340031,HighDesert,2.0,380000.0,2025-08-14,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-21,2025-08-14,92342
NBPK - Newbury Park,1.0,False,False,One,False,Conejo,2.0,0.19,8276.0,8276.0,"Douglas Elliman of California, Inc.",Luis,VCR-C159097381,5199.0,5199 Via Dolores,Newbury Park,2001.0,False,Robledo,2678.0,34.172258,-118.985289,Conejo,3.0,1379000.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-08-26,2025-08-26,91320
287A - Arrowhead Woods,2.0,False,False,Two,False,PacificWest,2.0,0.2142,9331.0,9331.0,Keller Williams Realty,Susan,PWMCCSUS,949.0,949 Trinity Drive,Lake Arrowhead,2008.0,False,McCormack Metcalf,1636.0,34.267662,-117.21733799999998,TheInlandGateway,3.0,610000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-06-29,2025-08-07,92352
274 - San Bernardino,1.0,False,False,One,False,HighDesert,1.0,0.1582,6890.0,6890.0,Vesta Realty,Marielena,HD21847,1341.0,1341 N Pico Avenue,San Bernardino,1949.0,False,Hyder,1101.0,34.123818,-117.316295,HighDesert,2.0,370000.0,2025-08-05,Residential,Closed,1.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-16,2025-08-05,92411
STG - Stonegate,2.0,False,False,Two,False,OrangeCounty,2.0,0.1033,4500.0,4500.0,Pacific Sterling Realty,David,ocrendavi,55.0,55 Fenway,Irvine,2016.0,False,Ren,4116.0,33.707768,-117.734842,OrangeCounty,5.0,3000000.0,2025-08-28,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-08-10,2025-08-28,92620
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthBay,2.0,0.17,7405.0,7405.0,Circle Real Estate,Adam,SBLORIADA,29217.0,29217 Walker Point Lane,Menifee,2006.0,False,Loria,2533.0,33.725295,-117.150781,SouthwestRiversideCounty,3.0,600000.0,2025-08-11,Residential,Closed,4.0,SingleFamilyResidence,Riverside,5.0,CA,2025-07-16,2025-08-11,92585
PLM - Palmdale,1.0,False,False,One,False,Mrmls,2.0,0.1908,8311.0,8311.0,None MRML,NONE,NONE,1848.0,1848 Vincent Drive,Palmdale,2025.0,False,NONE,2278.0,34.591902000000005,-118.163211,SouthwestRiversideCounty,2.0,659990.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-02,2025-08-15,93551
269 - Yucaipa/Calimesa/Oak Glen,2.0,False,False,Two,False,InlandValleys,3.0,0.52,22651.0,22651.0,COLDWELL BANKER TOWN & COUNTRY,JOHN,IVMENKJOH,13864.0,13864 Meadow View Lane,Yucaipa,2002.0,False,MENKE,3234.0,33.99929,-116.984194,TheInlandGateway,5.0,1000000.0,2025-08-20,Residential,Closed,8.0,SingleFamilyResidence,Riverside,5.0,CA,2025-08-04,2025-08-20,92399
GH - Granada Hills,1.0,False,False,ThreeOrMore,False,OrangeCounty,2.0,0.2992,13034.0,13034.0,FTRE CA Inc.,Zach,OCGRUDZAC,17152.0,17152 Barneston Street,Granada Hills,1978.0,False,Grudynski,4622.0,34.284844,-118.506889,BeverlyHillsGreaterLa,6.0,1050000.0,2025-08-13,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-07-28,2025-08-13,91344
655 - San Marino,2.0,False,False,Two,False,WestSanGabrielValley,0.0,0.5406,23547.0,23547.0,Opulence Realty,RELING MIU,W77697,1066.0,1066 Kewen Drive,San Marino,1947.0,False,WONG,4598.0,34.126535,-118.130895,PasadenaFoothills,5.0,5000000.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-08-25,2025-08-26,91108
92027 - Escondido,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.1974,8600.0,8600.0,New Palace Realty,Elizabeth,110873,1075.0,1075 Daisy Street,Escondido,1968.0,False,Gil,1375.0,33.146534,-117.063135,Downey,2.0,685000.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-24,2025-08-25,92027
307 - Sun City,1.0,False,False,One,False,CaliforniaDesert,2.0,0.13,5663.0,5663.0,Compass,Michael,CDAR-D71557,78863.0,78863 Iron Bark Drive,Palm Desert,2000.0,False,Horne,1366.0,33.786023,-116.283903,CaliforniaDesert,2.0,450000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-07-22,2025-08-07,92211
BKSF - Bakersfield,2.0,False,False,Two,False,Mrmls,2.0,0.1421,6188.0,6188.0,NONMEMBER MRML,General,NONMEMBER,2100.0,2100 Butterfield Avenue,Bakersfield,1983.0,False,NONMEMBER,1729.0,35.305582,-119.025764,PacificWest,3.0,335000.0,2025-08-04,Residential,Closed,2.0,SingleFamilyResidence,Kern,3.0,CA,2025-07-01,2025-08-04,93304
CAC - California City,1.0,False,False,One,False,OrangeCounty,2.0,0.23,10019.0,10019.0,"eXp Realty of Greater Los Angeles, Inc.",William,OCWARDWIL,9332.0,9332 Evelyn Avenue,California City,1990.0,False,Ward,1786.0,35.138265999999994,-117.961886,Southland,2.0,382000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Kern,3.0,CA,2025-06-30,2025-08-20,93505
266 - Grand Terrace,1.0,False,False,One,False,InlandValleys,2.0,0.6313,27500.0,27500.0,RE/MAX Foothills,STEPHEN,IVRUDNSTE,23187.0,23187 Glendora Drive,Grand Terrace,1976.0,False,RUDNICKI,2862.0,34.03923,-117.298927,TheInlandGateway,3.0,800000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-02,2025-08-21,92313
CV - Cypress Village,2.0,False,False,Two,False,Mrmls,2.0,0.079,3441.0,3441.0,Pinnacle Real Estate Group,Hua,NONMEMBER,66.0,66 Berkshire Wood,Irvine,2015.0,False,Bai,2734.0,33.689966,-117.754371,OrangeCounty,4.0,2350000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-07-25,2025-08-19,92620
NEW4 - Newhall 4,2.0,False,False,Two,False,Southland,2.0,0.0861,3751.0,3751.0,Henry Chen,Henry,F207016463,19709.0,19709 Azure Field Drive,Newhall,1988.0,False,Chen,1505.0,34.39926,-118.479278,OutOfAreaBoard,3.0,770000.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-17,2025-08-26,91321
309 - Indio North of East Valley,1.0,False,False,One,False,CaliforniaDesert,3.0,0.21,9148.0,9148.0,"Desert Elite Properties, Inc.",William,CDAR-D25589,81569.0,81569 Camino El Triunfo,Indio,2007.0,False,Taylor,2966.0,33.75472,-116.241701,CaliforniaDesert,4.0,675000.0,2025-08-04,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-31,2025-08-04,92203
313 - La Quinta South of HWY 111,1.0,False,False,Unknown,False,SouthBay,2.0,0.11,4792.0,4792.0,Giltner Realty,Mike,SBGILTJOH,54100.0,54100 Avenida Obregon,La Quinta,1979.0,False,Giltner,1616.0,33.655336,-116.313005,CaliforniaDesert,2.0,675000.0,2025-08-14,Residential,Closed,6.0,SingleFamilyResidence,Riverside,3.0,CA,2025-08-14,2025-08-14,92253
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.17,7405.0,7405.0,Coastal Premier Properties,Carlos,125918,43966.0,43966 Highlander Drive,Temecula,1987.0,False,Mauricio Lucio,2564.0,33.490606,-117.13988799999998,SouthwestRiversideCounty,3.0,830000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-27,2025-08-20,92592
Unknown,1.0,False,False,One,False,Oakland,3.0,0.25,10890.0,10890.0,"April Jones, Broker",April,BMLS-R01990010,801.0,801 Marentis Cir,San Juan Bautista,1981.0,False,Jones,2280.0,36.84569187,-121.54175718,Oakland,3.0,275000.0,2025-08-22,Residential,Closed,3.0,SingleFamilyResidence,San Benito,5.0,CA,2025-08-06,2025-08-22,95045
313 - La Quinta South of HWY 111,1.0,False,False,One,False,CaliforniaDesert,2.0,0.11,4792.0,4792.0,Redfin Corporation,Gayla,CDAR-d83733,52460.0,52460 Avenida Martinez,La Quinta,1989.0,False,Selinger,1391.0,33.667483000000004,-116.306824,CaliforniaDesert,2.0,489000.0,2025-08-06,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-30,2025-08-06,92253
248 - Corona,1.0,False,False,One,False,PacificWest,2.0,0.2,8712.0,8712.0,Homequest Real Estate,Zacarias,PSALAZ32,10328.0,10328 Dusty Lane Court,Corona,1985.0,False,Salazar,1920.0,33.762609999999995,-117.47972,Downey,2.0,525000.0,2025-08-12,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-12,2025-08-12,92883
LCNIC - Nice,1.0,False,False,One,False,LakeCounty,1.0,0.22,9583.0,9583.0,RE/MAX Gold Lake County,Trung,LCTNguyen,2935.0,2935 Gardner Road,Nice,1992.0,False,Nguyen,936.0,39.131119,-122.854354,LakeCounty,1.0,235000.0,2025-08-29,Residential,Closed,1.0,SingleFamilyResidence,Lake,3.0,CA,2025-07-31,2025-08-29,95464
325 - Indian Wells,1.0,False,False,One,False,CaliforniaDesert,2.0,0.14,6098.0,6098.0,Equity Union,DW,CDAR-D77472,44979.0,44979 Saint Helena Court,Indian Wells,1980.0,False,& Associates,2517.0,33.723647,-116.346296,CaliforniaDesert,3.0,830000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-15,2025-08-20,92210
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,TheInlandGateway,2.0,0.15,6534.0,6534.0,Capital United,Austin,EVTODDAUS,122.0,122 Temple Avenue,Beaumont,2007.0,False,Todd,2516.0,33.916693,-116.960119,TheInlandGateway,3.0,545000.0,2025-08-19,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-24,2025-08-19,92223
C02 - Beverly Hills Post Office,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3092,13470.0,13470.0,Carolwood Estates,Sam,CLW-C129486,10001.0,10001 Sundial Lane,Beverly Hills,1970.0,False,Collins,3626.0,34.091112,-118.428046,BeverlyHillsGreaterLa,4.0,4850000.0,2025-08-01,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-02,2025-08-01,90210
85 - Yorba Linda,2.0,False,False,Two,False,OrangeCounty,2.0,0.1136,4950.0,4950.0,Coldwell Banker Platinum Prop,Maria,OCGALIMAR,25547.0,25547 Palermo Way,Yorba Linda,1987.0,False,Galindo,2009.0,33.876515999999995,-117.70521,PacificWest,3.0,1100000.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-07-12,2025-08-08,92887
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,Mrmls,2.0,0.1718,7485.0,7485.0,None MRML,NONE,NONE,2270.0,2270 Carob Place,Banning,2025.0,False,NONE,1404.0,33.943864000000005,-116.93276000000002,InlandValleys,2.0,459339.0,2025-08-11,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-04-14,2025-08-11,92220
CHT - Chatsworth,2.0,False,False,Two,False,Southland,2.0,0.1833,7984.0,7984.0,EIB Global Inc.,Sandee,F207051739,23174.0,23174 Schumann Road,Chatsworth,1989.0,False,Hernandez,1920.0,34.23712800000001,-118.631776,Southland,3.0,869000.0,2025-08-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-18,2025-08-20,91311
C15 - Pacific Palisades,1.0,False,False,MultiSplit,False,BeverlyHillsGreaterLa,2.0,0.1702,7413.0,7413.0,ENGEL & VÖLKERS Santa Monica,Ripsime,CLW-C122981,426.0,426 Entrada Drive,Santa Monica,1953.0,False,Barsamian,1127.0,34.031411,-118.511641,BeverlyHillsGreaterLa,1.0,1550000.0,2025-08-05,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-06-05,2025-08-05,90402
SLO - San Luis Obispo,2.0,False,False,Two,False,PismoCoast,2.0,0.101,4398.0,4398.0,Richardson Sotheby's International Realty,Brooke,PI01411266,197.0,197 Cessna Court,San Luis Obispo,2025.0,False,Sutton,2273.0,35.238569,-120.673425,SanLuisObispoCoastal,3.0,1295187.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-06-11,2025-08-15,93401
PHEL - Phelan,1.0,False,False,One,False,PasadenaFoothills,2.0,2.48,108028.0,108028.0,J & D Smart Realty,James,Pf25727m,7677.0,7677 Solano Road,Phelan,2005.0,False,Gallardo,2110.0,34.451573,-117.49581,CitrusValley,3.0,465000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-27,2025-08-19,92371
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,InlandValleys,2.0,0.1466,6384.0,6384.0,RE/MAX HORIZON,ANDREA,IVJENNAND,1570.0,1570 HARMONIE Lane,Beaumont,2025.0,False,JENNINGS,2186.0,33.95538,-116.948468,InlandValleys,2.0,593574.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-07,2025-08-25,92223
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,TheInlandGateway,2.0,0.1718,7485.0,7485.0,ROA California Inc.,Jesse,EVVALDJES,2268.0,2268 CORK Place,Banning,2025.0,False,Valadez,2195.0,33.941402000000004,-116.931281,InlandValleys,3.0,529713.0,2025-08-22,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-14,2025-08-22,92220
SPL - Santa Paula,2.0,False,False,Two,False,VenturaCoastal,2.0,0.0161,700.0,700.0,Compass,Margaret,v211509726,352.0,352 Campbell Court,Santa Paula,2023.0,False,Reifer,1650.0,34.363703,-119.044403,VenturaCoastal,3.0,660000.0,2025-08-14,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-07-21,2025-08-14,93060
Unknown,1.0,False,False,One,False,Mrmls,2.0,1.13,49223.0,49223.0,NONMEMBER MRML,General,NONMEMBER,43712.0,43712 Cedar Grove Court,Coarsegold,1982.0,False,NONMEMBER,1410.0,37.175217,-119.755698,Madera,2.0,325000.0,2025-08-28,Residential,Closed,2.0,SingleFamilyResidence,Madera,2.0,CA,2025-07-28,2025-08-28,93614
687 - Pomona,1.0,False,False,ThreeOrMore,False,TriCounties,2.0,0.4486,19539.0,19539.0,WeTrust Realty,Lily,TRYULILY,1276.0,1276 Hillcrest Drive,Pomona,1932.0,False,Yu,3547.0,34.079097,-117.769377,TriCounties,5.0,1550000.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-05,2025-08-08,91768
PLM - Palmdale,2.0,False,False,Two,False,PacificWest,3.0,0.2844,12390.0,12390.0,The M & M Team Realty,Taelour,PWBRATAE,41248.0,41248 Myrtle Street,Palmdale,1989.0,False,James,2815.0,34.632884999999995,-118.231143,Southland,4.0,830000.0,2025-08-01,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-06,2025-08-01,93551
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,3.0,0.21,9148.0,9148.0,Community Home Rentals and Pro,Dana,SWKIRBDAN,24244.0,24244 Buckstone Lane,Menifee,2017.0,False,Kirby,2952.0,33.676123,-117.236319,SouthwestRiversideCounty,3.0,845000.0,2025-08-21,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-06-29,2025-08-21,92584
LKIS - Lake Isabella,1.0,False,False,One,False,Mrmls,0.0,2.5,108900.0,2.5,Rita D'Angelo Real Estate,Michael,NONMEMBER,5436.0,5436 Yankee Canyon Drive,Lake Isabella,2020.0,False,D'Angelo,726.0,35.65233900000001,-118.43514,PismoCoast,1.0,249999.0,2025-08-20,Residential,Closed,0.0,SingleFamilyResidence,Kern,1.0,CA,2025-08-05,2025-08-20,93240
LCOAK - Clearlake Oaks,1.0,False,False,One,False,LakeCounty,0.0,0.11,4792.0,4792.0,"Shore Line Realty, Inc.",Janice,LCjan,12897.0,12897 E Highway 20,Clearlake Oaks,1952.0,False,Maschek,836.0,39.026646,-122.669702,LakeCounty,1.0,163000.0,2025-08-19,Residential,Closed,0.0,SingleFamilyResidence,Lake,2.0,CA,2025-08-11,2025-08-19,95423
SLO - San Luis Obispo,2.0,False,False,Two,False,SanLuisObispoCoastal,2.0,0.0977,4254.0,4254.0,Christie's International Real Estate Sereno,Lindsey,SL01868098,199.0,199 Cessna Court,San Luis Obispo,2025.0,False,Harn,1708.0,35.239318,-120.673177,SanLuisObispoCoastal,3.0,1005960.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-05-04,2025-08-08,93401
WRWD - Wrightwood,1.0,False,False,MultiSplit,False,PacificWest,3.0,0.2548,11100.0,11100.0,Real Estate Source,Luis,PCRESLUI,2460.0,2460 Geneva Court,Wrightwood,2007.0,False,Crescitelli,3200.0,34.348859999999995,-117.606779,OrangeCounty,3.0,850000.0,2025-08-13,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-24,2025-08-13,92397
314 - Indio South of East Valley,1.0,False,False,One,False,Unknown,3.0,0.1525,6643.0,6643.0,Keller Williams Realty,Kiersten,CDAR-D81427,50660.0,50660 Havasu Falls Drive,Indio,2021.0,False,Matteson,2367.0,33.680511,-116.216942,PalmSprings,3.0,830000.0,2025-08-27,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-04,2025-08-27,92201
APPV - Apple Valley,1.0,False,False,One,False,InlandValleys,2.0,0.1934,8425.0,8425.0,LIGHTHOUSE REALTY ASSOC INC,KAREN,IURRUKAR,10480.0,10480 Silverwood Road,Apple Valley,2006.0,False,URRUTIA,2236.0,34.443478000000006,-117.234853,InlandValleys,3.0,465000.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-09,2025-08-25,92308
699 - Not Defined,1.0,False,False,One,False,InlandValleys,2.0,0.1419,6183.0,6183.0,ELEVATE REAL ESTATE AGENCY,LUC,IVDEBOLUC,29541.0,29541 Oakley Court,Winchester,2025.0,False,DE BONIS,1569.0,33.691656,-117.103227,InlandValleys,2.0,561714.0,2025-08-12,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-14,2025-08-12,92596
698 - Lytle Creek,2.0,False,False,Two,False,PacificWest,1.0,0.0842,3667.0,3667.0,Epique Realty,Kristi,PWCORKRI,292.0,292 Lytle Lane,Lytle Creek,1949.0,False,Cornett,975.0,34.248255,-117.496227,TheInlandGateway,1.0,380000.0,2025-08-11,Residential,Closed,1.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-06-13,2025-08-11,92358
165 - PV Dr North,1.0,False,False,One,False,Arcadia,2.0,0.4591,20000.0,20000.0,Pinnacle Real Estate Group,Elaine,A38969,4.0,4 Singletree Lane,Rolling Hills Estates,1957.0,False,Lai,3020.0,33.780686,-118.341217,SouthBay,3.0,2700000.0,2025-08-14,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-15,2025-08-14,90274
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,4.15,180774.0,180774.0,Unknown,Rick,ML672835,40835.0,40835 Big Oak Flat Road,Oakhurst,1991.0,False,Jackson,2748.0,37.34196997,-119.63301423,Mlslistings,2.0,675000.0,2025-08-05,Residential,Closed,3.0,SingleFamilyResidence,Madera,3.0,CA,2025-07-02,2025-08-05,93644
272 - Rialto,1.0,False,False,One,False,TheInlandGateway,2.0,0.2197,9570.0,9570.0,Realty ONE Group Homelink,Austen,EVMARSAUS,890.0,890 W Bohnert Avenue,Rialto,1980.0,False,Marshell,1533.0,34.143393,-117.388072,CitrusValley,2.0,589995.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-14,2025-08-07,92377
LCHVL - Hidden Valley Lake,1.0,False,False,One,False,LakeCounty,2.0,0.34,14810.0,14810.0,RE/MAX Gold Lake County,Sarah,LCSMcGrath,18544.0,18544 Deer Hill Road,Hidden Valley Lake,2000.0,False,McGrath,1775.0,38.817994,-122.56418899999998,LakeCounty,2.0,420000.0,2025-08-13,Residential,Closed,6.0,SingleFamilyResidence,Lake,3.0,CA,2025-07-14,2025-08-13,95467
288 - Running Springs,1.0,False,False,One,False,CitrusValley,2.0,0.236,10280.0,10280.0,DYNASTY REAL ESTATE,Harley,CV44423,31460.0,31460 Easy Street,Running Springs,1979.0,False,Adams,1466.0,34.211385,-117.11692,BeverlyHillsGreaterLa,2.0,425000.0,2025-08-27,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-08-01,2025-08-27,92382
92065 - Ramona,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,8.95,389862.0,8.95,Keller Williams Realty,Vianey,102499,23720.0,23720 Highway 78,Ramona,2008.0,False,De La Cruz,1760.0,33.058964,-116.818847,PacificSouthwest,2.0,850000.0,2025-08-08,Residential,Closed,12.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-14,2025-08-08,92065
Unknown,1.0,False,False,One,False,NorthSanLuisObispo,2.0,0.67,29185.2,0.67,Nonmember Office,Nonmember,PRNONMBR,15.0,15 Adelaide Way,Oroville,1992.0,False,Nonmember,2364.0,39.513786,-121.520247,SierraNorthValley,3.0,489000.0,2025-08-05,Residential,Closed,8.0,SingleFamilyResidence,Butte,3.0,CA,2025-07-07,2025-08-05,95966
334 - South End Palm Springs,1.0,False,False,One,False,PalmSprings,2.0,0.25,10890.0,10890.0,Equity Union,Klint,CLW-48509,994.0,994 E Balboa Circle,Palm Springs,1978.0,False,Watkins,3199.0,33.792556,-116.537146,OutOfAreaBoard,4.0,2800000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-08,2025-08-07,92264
VALN - Valencia North,2.0,False,False,Two,False,Southland,2.0,0.1669,7269.0,7269.0,Allison James Estates & Homes,Nicole,SR207059673,23122.0,23122 Conde Drive,Valencia,1971.0,False,Corey,2162.0,34.433555,-118.540678,Southland,3.0,860000.0,2025-08-05,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-07-03,2025-08-05,91354
VIC - Victorville,1.0,False,False,One,False,HighDesert,0.0,0.1205,5250.0,5250.0,Keller Williams High Desert,Carmin,HD20565,13669.0,13669 Bel Air Drive,Victorville,1975.0,False,Ramos,752.0,34.49925,-117.319944,HighDesert,2.0,220000.0,2025-08-28,Residential,Closed,0.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-08-14,2025-08-28,92395
DC591 - Landers,1.0,False,False,One,False,Downey,2.0,2.5,108900.0,108900.0,IET Real Estate,Ravneet,DWGILRAV,1567.0,1567 Dakota Lane,Landers,1961.0,False,Gill,736.0,34.278124,-116.419315,TriCounties,1.0,94500.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,1.0,CA,2025-07-31,2025-08-25,92285
DC626 - Outlying North/Sunfair Heights,1.0,False,False,One,False,JoshuaTreeGateway,0.0,2.5,108900.0,108900.0,Cherie Miller & Associates,Ricardo,JT51555,65057.0,65057 Venus Street,Joshua Tree,1959.0,False,Nunez,1176.0,34.241986,-116.24284,InlandValleys,2.0,199900.0,2025-08-05,Residential,Closed,0.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-28,2025-08-05,92252
15 - West Huntington Beach,2.0,False,False,Two,False,PacificWest,2.0,0.0717,3125.0,3125.0,DC Real Estate,Duong,PDUONCAO,222.0,222 Detroit Avenue,Huntington Beach,1978.0,False,Cao,1928.0,33.660084000000005,-117.99556499999998,OrangeCounty,3.0,1630000.0,2025-08-05,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-07-05,2025-08-05,92648
DC710 - Desert Heights,1.0,False,False,One,False,JoshuaTreeGateway,3.0,4.1171,179339.0,179339.0,Coldwell Banker Roadrunner,Shantel,JT51359,72522.0,72522 Fremontia Street,29 Palms,2007.0,False,Schaut,2087.0,34.181403,-116.079925,JoshuaTreeGateway,3.0,570000.0,2025-08-05,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-01,2025-08-05,92277
BKSF - Bakersfield,1.0,False,False,One,False,Mrmls,1.0,0.15,6534.0,6534.0,Ulices B Melendez Broker,Ulices B,NONMEMBER,2116.0,2116 Potomac,Bakersfield,1970.0,False,Melendez,1572.0,35.365243,-118.970277,CitrusValley,2.0,250000.0,2025-08-20,Residential,Closed,1.0,SingleFamilyResidence,Kern,5.0,CA,2025-06-09,2025-08-20,93307
ENC - Encino,1.0,False,False,MultiSplit,False,Southland,2.0,0.4072,17737.0,17737.0,Equity Union,Lina,F207057486,18045.0,18045 Sweet Elm Drive,Encino,1985.0,False,Soifer,6105.0,34.143394,-118.527547,BeverlyHillsGreaterLa,5.0,5850000.0,2025-08-15,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-08-07,2025-08-15,91316
321 - Rancho Mirage,1.0,False,False,One,False,OutOfAreaBoard,3.0,0.52,22651.0,22651.0,The Agency,Arrington,CLW-C122381,25.0,25 Sierra Vista Drive,Rancho Mirage,2009.0,False,Williams,5113.0,33.764552,-116.462861,PalmSprings,4.0,3075000.0,2025-08-27,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-31,2025-08-27,92270
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,2.0,0.23,10019.0,10019.0,Mogul Real Estate,Jamie,SWJAMHART,23790.0,23790 Doheny Circle,Wildomar,2008.0,False,Hartley,3315.0,33.603859,-117.24445,SouthwestRiversideCounty,4.0,712500.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-17,2025-08-26,92595
