MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
PINH - Pinon Hills,1.0,False,False,One,False,InlandValleys,0.0,3.56,155073.0,155073.0,EINSTEIN REALTY,GARRON,IVKINGGAR,8788.0,8788 Beekley Road,Pinon Hills,1977.0,False,KING,1440.0,34.409615,-117.590819,TheInlandGateway,2.0,392000.0,2025-06-23,Residential,Closed,10.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-04-04,2025-06-23,92372
309 - Indio North of East Valley,2.0,False,False,Two,False,CaliforniaDesert,2.0,0.2,8712.0,8712.0,KW Coachella Valley,Jennifer,CDAR-D81622,82224.0,82224 Dunn Drive,Indio,2006.0,False,Pazos,2969.0,33.750891,-116.23023,CaliforniaDesert,3.0,629900.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-21,2025-06-06,92203
648 - Pasadena (SE),1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.2063,8987.0,8987.0,"Crosby Doe Associates, Inc.",Ilana,CLW-C107263,1097.0,1097 S Los Robles Avenue,Pasadena,1946.0,False,Gafni,1350.0,34.126845,-118.141563,BeverlyHillsGreaterLa,2.0,1675000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-05-06,2025-06-20,91106
WV - Westlake Village,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.2,8712.0,8712.0,Estate Properties,Allen,CLW-V81860,1288.0,1288 Willowgreen Court,Westlake Village,1969.0,False,Sarlo,1954.0,34.148155,-118.841637,Conejo,2.0,1357000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,Ventura,4.0,CA,2025-06-07,2025-06-25,91361
248 - Corona,2.0,False,False,Two,False,TheInlandGateway,3.0,0.22,9583.0,9583.0,Keller Williams Realty,John,Ksimcjoh,1443.0,1443 Gareth Court,Corona,2012.0,False,Simcoe,3653.0,33.840327,-117.60151,TheInlandGateway,4.0,1125000.0,2025-06-27,Residential,Closed,3.0,SingleFamilyResidence,Riverside,5.0,CA,2025-06-02,2025-06-27,92882
Unknown,1.0,False,False,Unknown,False,Mlslistings,2.0,3.766,164047.0,164047.0,Compass,Unknown,ML5081278,17803.0,17803 Upper East Zayante Road,Los Gatos,1984.0,False,Mueller Zanger Group,2963.0,37.16190770000001,-122.02102277,Mlslistings,3.0,1475000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Santa Cruz,5.0,CA,2025-05-22,2025-06-20,95033
656 - Sierra Madre,2.0,False,False,Two,False,WestSanGabrielValley,3.0,0.6031,26269.0,26269.0,Pinnacle Real Estate Group,CINDY,WS81749,503.0,503 Acacia Street,Sierra Madre,1969.0,False,JIE,2812.0,34.169253000000005,-118.039525,WestSanGabrielValley,3.0,1955000.0,2025-06-27,Residential,Closed,9.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-30,2025-06-27,91024
Unknown,2.0,False,False,Two,False,ContraCosta,1.0,0.0826,3600.0,3600.0,Keller Williams Realty,Evan,CCBE-159533465,279.0,279 E 17Th St,Pittsburg,1931.0,False,Young,1167.0,38.0213314,-121.88364702,BayEast,1.0,450000.0,2025-06-17,Residential,Closed,1.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-05-23,2025-06-17,94565
688 - Rancho Cucamonga,2.0,False,False,Two,False,CitrusValley,3.0,0.2014,8775.0,8775.0,"ALTA REALTY GROUP CA, INC.",Lakshmi,CV43902,9385.0,9385 Mignonette Street,Rancho Cucamonga,1993.0,False,Kapoor,2365.0,34.130094,-117.600905,InlandValleys,3.0,1050000.0,2025-06-05,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-17,2025-06-05,91701
SMP - South Moorpark,2.0,False,False,Two,False,VenturaCoastal,2.0,0.22,9583.0,9583.0,Century 21 Masters,Wen,v211507534,4873.0,4873 Avedon Road,Moorpark,1981.0,False,Fernandez,2002.0,34.278632,-118.902262,Southland,3.0,980000.0,2025-06-09,Residential,Closed,3.0,SingleFamilyResidence,Ventura,4.0,CA,2025-05-01,2025-06-09,93021
28 - Lakewood City,1.0,False,False,One,False,SouthBay,2.0,0.1255,5468.0,5468.0,Compass,Nicholas,SBJONENIC,3748.0,3748 Marber Avenue,Long Beach,1943.0,False,Jones,1224.0,33.826502000000005,-118.124202,PacificWest,2.0,1199000.0,2025-06-27,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-29,2025-06-27,90808
263 - Banning/Beaumont/Cherry Valley,2.0,False,False,Two,False,InlandValleys,2.0,0.19,8276.0,8276.0,REALTYX,TERRY,ISANCTER,1686.0,1686 Cactus Wren Court,Beaumont,2005.0,False,SANCHEZ,2923.0,33.956885,-117.015027,TheInlandGateway,4.0,610500.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Riverside,6.0,CA,2025-04-05,2025-06-06,92223
670 - Whittier,1.0,False,False,One,False,TriCounties,2.0,0.1703,7419.0,7419.0,Lakeside Mortgage,Rainier,H167033,8632.0,8632 California Avenue,Whittier,1928.0,False,Banzuela,2114.0,33.957942,-118.02183,PacificWest,4.0,1100000.0,2025-06-10,Residential,Closed,12.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-26,2025-06-10,90605
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,2.0,0.09,3920.0,3920.0,Realty Rx,Hei,SWYAMHEI,32509.0,32509 Sunnyvail Circle,Temecula,2000.0,False,Yam,2316.0,33.477735,-117.092188,SouthwestRiversideCounty,3.0,718000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-21,2025-06-13,92592
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,CitrusValley,2.0,0.1234,5375.0,5375.0,The Mode Agency,Jacqueline,CV48880,32135.0,32135 Dymondia Way,Temecula,2021.0,False,Maldonado Cervantes,2177.0,33.545526,-117.096805,NorthSanDiegoCounty,3.0,850000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-02,2025-06-05,92591
Unknown,1.0,False,False,One,False,SierraNorthValley,0.0,0.13,5663.0,5663.0,Re/Max of Chico,Jessica,SN157010915,604.0,604 W 7th Street,Chico,1910.0,False,Sorenson,1451.0,39.723813,-121.841507,SierraNorthValley,2.0,515000.0,2025-06-04,Residential,Closed,0.0,SingleFamilyResidence,Butte,5.0,CA,2025-05-03,2025-06-04,95928
GH - Granada Hills,1.0,False,False,One,False,Southland,2.0,0.3905,17011.0,17011.0,Pinnacle Estate Properties,Gary,F210011379,12384.0,12384 Woodley Avenue,Granada Hills,1963.0,False,Keshishyan,3150.0,34.295894,-118.493115,Southland,3.0,1230000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-25,2025-06-26,91344
Unknown,1.0,False,False,One,False,SierraNorthValley,2.0,0.92,40075.0,40075.0,Shasta Sotheby's International Realty,Asher,SN157011655,6355.0,6355 Stone Ridge Drive,Orland,1991.0,False,Vance,2810.0,39.760833,-122.213074,SierraNorthValley,4.0,625500.0,2025-06-10,Residential,Closed,8.0,SingleFamilyResidence,Glenn,4.0,CA,2025-05-08,2025-06-10,95963
Unknown,2.0,False,False,Two,False,Mlslistings,3.0,0.3636,15837.0,15837.0,"Rinetti & Co., REALTORS",Jeannine,CCBE-MLL940199,2135.0,2135 Terra Bella Ct,Livermore,2018.0,False,Rinetti,4543.0,37.65839275,-121.77494472,BayEast,5.0,2925000.0,2025-06-24,Residential,Closed,3.0,SingleFamilyResidence,Alameda,5.0,CA,2025-05-19,2025-06-24,94550
ADL - Adelanto,1.0,False,False,One,False,CitrusValley,2.0,0.1651,7192.0,7192.0,KELLER WILLIAMS REALTY,Aida,C14440,15605.0,15605 Maverick Drive,Adelanto,1994.0,False,Carvajal Sauceda,1165.0,34.533981,-117.406443,HighDesert,2.0,330000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-04-21,2025-06-18,92301
313 - La Quinta South of HWY 111,1.0,False,False,One,False,CaliforniaDesert,2.0,0.12,5227.0,5227.0,Premier Properties,Christine,CDAR-D75474,48625.0,48625 Vista Tierra,La Quinta,1994.0,False,Nichols,1980.0,33.699029,-116.303493,TheInlandGateway,3.0,710000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-27,2025-06-27,92253
Unknown,2.0,False,False,Two,False,ContraCosta,2.0,0.157,6840.0,6840.0,RE/MAX Accord,Lynda,BMLS-206532183,2945.0,2945 Frayne Lane,Concord,1966.0,False,DiVito,2089.0,37.9464818,-122.01706181,Oakland,3.0,940000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-04-23,2025-06-06,94518-2215
APPV - Apple Valley,1.0,False,False,One,False,HighDesert,3.0,0.4071,17734.0,17734.0,Keller Williams High Desert,Manuel,HD20973,20814.0,20814 Candelaria Road,Apple Valley,2022.0,False,Lomelin,2111.0,34.435552,-117.20936299999998,CitrusValley,3.0,545000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-09,2025-06-23,92308
274 - San Bernardino,1.0,False,False,One,False,CitrusValley,2.0,0.1804,7860.0,7860.0,KALEO REAL ESTATE COMPANY,Troy,c23206,17919.0,17919 Iolite,San Bernardino,2015.0,False,Greenhagen,2469.0,34.180627,-117.411565,InlandValleys,2.0,700000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-19,2025-06-13,92407
637 - Los Feliz,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1251,5449.0,5449.0,Figure 8 Realty,Edward,CLW-X67808,2353.0,2353 Ronda Vista Drive,Los Angeles,1926.0,False,Faktorovich,1662.0,34.104336,-118.276484,BeverlyHillsGreaterLa,1.0,1670000.0,2025-06-07,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-05-22,2025-06-07,90027
272 - Rialto,1.0,False,False,One,False,Downey,0.0,0.1607,7000.0,7000.0,Century 21 Allstars,Karen,DWCASKAR,220.0,220 S Orange Avenue,Rialto,1912.0,False,Castillo,576.0,34.097936,-117.371976,CitrusValley,1.0,435000.0,2025-06-02,Residential,Closed,4.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-05-12,2025-06-02,92376
252 - Riverside,2.0,False,False,Two,False,RanchoSoutheast,2.0,0.17,7405.0,7405.0,Merit Capital Group Inc,Jahaira,RSROMEJAH,20647.0,20647 Boilerhouse Court,Riverside,2016.0,False,Romero,2923.0,34.013129,-117.302602,TheInlandGateway,3.0,875000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Riverside,5.0,CA,2025-05-28,2025-06-24,92507
APPV - Apple Valley,1.0,False,False,One,False,HighDesert,2.0,1.25,54450.0,54450.0,Realty ONE Group Empire,Lindsay,HD22351,9242.0,9242 Flora Vista Road,Apple Valley,1977.0,False,Encinas,2387.0,34.420051,-117.168712,CitrusValley,2.0,500000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-06,2025-06-16,92308
648 - Pasadena (SE),2.0,False,False,Two,False,OutOfAreaBoard,2.0,1.045,45520.0,45520.0,Coldwell Banker Realty,Elizabeth,CLW-C114167,1565.0,1565 Lombardy Road,Pasadena,1923.0,False,Donovan,8387.0,34.134666,-118.11791,PasadenaFoothills,9.0,19850000.0,2025-06-12,Residential,Closed,8.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-16,2025-06-12,91106
85 - Yorba Linda,1.0,False,False,One,False,OrangeCounty,3.0,0.4488,19550.0,19550.0,C-21 OMA Property Management,Dan,SYEILDA1,5367.0,5367 Los Altos Lane,Yorba Linda,1975.0,False,Yeilding,2429.0,33.882543,-117.809381,SouthwestRiversideCounty,2.0,1650000.0,2025-06-10,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-11,2025-06-10,92886
Unknown,2.0,False,False,Two,False,BayEast,2.0,0.0965,4202.0,4202.0,ValleyVentures Realty Inc,Naresh,CCBE-206541524,240.0,240 E Bella Serata Ave,Mountain House,2019.0,False,Singh,2567.0,37.75997607,-121.54197348,BayEast,3.0,1140000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Joaquin,4.0,CA,2025-05-24,2025-06-10,95391
NEW1 - Newhall 1,2.0,False,False,Two,False,Southland,2.0,0.297,12936.0,12936.0,JohnHart Real Estate,Stella,SR207073110,24508.0,24508 Ebelden Avenue,Newhall,1989.0,False,Aklian,2923.0,34.361396,-118.545973,Southland,3.0,1120000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-23,2025-06-23,91321
Unknown,1.0,False,False,One,False,Madera,2.0,0.1521,6627.0,6627.0,Remax Gold,Alex,mdsalazara,3833.0,3833 Via Santa Barbara,Madera,2025.0,False,Salazar,2418.0,36.960852,-120.110014,Madera,3.0,544950.0,2025-06-30,Residential,Closed,2.0,SingleFamilyResidence,Madera,4.0,CA,2025-06-09,2025-06-30,93637
AG Mesa,1.0,False,False,One,False,PismoCoast,2.0,0.2493,10858.0,10858.0,Blair Properties,Jennifer,PI01929677,2338.0,2338 Bittern Street,Arroyo Grande,2002.0,False,Mandulay,2354.0,35.067317,-120.579093,PismoCoast,4.0,1250000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-05-15,2025-06-10,93420
Unknown,1.0,False,False,One,False,SierraNorthValley,0.0,0.5,21780.0,21780.0,"Century 21 Select Real Estate, Inc.",Danielle,CH157000883,318.0,318 Henshaw Avenue,Chico,1961.0,False,Branham,1098.0,39.7573,-121.86907,SanLuisObispoCoastal,2.0,319000.0,2025-06-10,Residential,Closed,0.0,SingleFamilyResidence,Butte,2.0,CA,2025-04-13,2025-06-10,95973
Unknown,1.0,False,False,One,False,Mrmls,0.0,0.1085,4725.0,4725.0,London Properties,Sandra S.,NONMEMBER,150.0,150 E Hawthorne Street,Coalinga,1918.0,False,Esqueda De Paredes,1000.0,36.138042,-120.356068,Fresno,2.0,235000.0,2025-06-16,Residential,Closed,0.0,SingleFamilyResidence,Fresno,3.0,CA,2025-05-16,2025-06-16,93210
LD - Ladera Ranch,2.0,False,False,Two,False,OrangeCounty,4.0,0.2726,11876.0,11876.0,Realty Discount Corporation,Kurt,SSTEFKUR,4.0,4 Maremma Lane,Ladera Ranch,2006.0,False,Steffien,4886.0,33.532442,-117.63845,OrangeCounty,6.0,3500000.0,2025-06-12,Residential,Closed,4.0,SingleFamilyResidence,Orange,6.0,CA,2025-05-20,2025-06-12,92694
VC33 - Oxnard - Southwest / Port Huenem,1.0,False,False,One,False,VenturaCoastal,2.0,0.13,5662.0,5662.0,RE/MAX Gold Coast-Beach Marina Office,Michele,v211504974,1201.0,1201 Masthead Drive,Oxnard,1974.0,False,Losey,1480.0,34.189339000000004,-119.213917,VenturaCoastal,2.0,815000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Ventura,4.0,CA,2025-06-05,2025-06-05,93035
SYL - Sylmar,1.0,False,False,One,False,WestSanGabrielValley,0.0,0.1716,7473.0,7473.0,Real Consultants,PATRICIA,WS79448,14677.0,14677 Cobalt Street,Sylmar,1947.0,False,MORALES,2568.0,34.322844,-118.452659,WestSanGabrielValley,1.0,875000.0,2025-06-17,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-14,2025-06-17,91342
7 - North Long Beach,1.0,False,False,One,False,PacificWest,2.0,0.0826,3600.0,3600.0,Fiv Realty Co,Rodrigo,PWCASROD,149.0,149 E Morningside Street,Long Beach,1939.0,False,Castellanos Jr,963.0,33.850024,-118.192565,Downey,1.0,725000.0,2025-06-11,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-05-02,2025-06-11,90805
629 - Glendora,1.0,False,False,One,False,PasadenaFoothills,2.0,0.2365,10303.0,10303.0,"Cardinal Real Estate Group, Inc.",Alana,p18703,742.0,742 E Virginia Avenue,Glendora,1957.0,False,Ellis,1809.0,34.144868,-117.853398,CitrusValley,2.0,1035000.0,2025-06-03,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-03-31,2025-06-03,91741
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,TheInlandGateway,2.0,0.21,9148.0,9148.0,COLDWELL BANKER SKY RIDGE REALTY,DAWN,EVMCHEDAW,967.0,967 Wilsey Way,Beaumont,2001.0,False,MCHENRY,1400.0,33.935106,-116.988902,TheInlandGateway,2.0,510000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-05,2025-06-05,92223
143 - Manhattan Bch Tree,2.0,False,False,Two,False,OutOfAreaBoard,3.0,0.124,5403.0,5403.0,Compass,Nicole,CLW-C135973,641.0,641 35TH Street,Manhattan Beach,1997.0,False,Hutcheson,3737.0,33.900252,-118.408234,SouthBay,5.0,4440000.0,2025-06-25,Residential,Closed,8.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-26,2025-06-25,90266
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1619,7052.0,7052.0,Realty One Group FOX,Brandi,CCBE-BAR259823,4545.0,4545 Beacon Court,Rio Vista,2019.0,False,Roberts,1508.0,38.19684296,-121.7191663,ContraCosta,2.0,530000.0,2025-06-03,Residential,Closed,2.0,SingleFamilyResidence,Solano,3.0,CA,2025-04-24,2025-06-03,94571
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.7879,34323.0,34323.0,Casa Divina Real Estate,Darcey,ML5083389,2342.0,2342 Hoya Lane,Gilroy,2003.0,False,Arena,5471.0,37.02656075,-121.6204164,Mlslistings,5.0,2850000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-05-17,2025-06-20,95020
92028 - Fallbrook,2.0,False,False,Two,False,NorthSanDiegoCounty,5.0,1.8,78408.0,1.8,Compass,Marisa,ND153816,1045.0,1045 Big Oak Ranch Road,Fallbrook,1968.0,False,Wolf,4671.0,33.338018,-117.235986,NorthSanDiegoCounty,5.0,1210000.0,2025-06-10,Residential,Closed,5.0,SingleFamilyResidence,San Diego,5.0,CA,2025-04-08,2025-06-10,92028
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,4.0,15.0,653400.0,653400.0,"FlyHomes, Inc",Rose,ML5082676,3903.0,3903 Aborn Road,San Jose,2013.0,False,Karta,4828.0,37.32304139,-121.75730505,Mlslistings,4.0,3650000.0,2025-06-13,Residential,Closed,4.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-05-04,2025-06-13,95135
Unknown,1.0,False,False,One,False,Mlslistings,2.0,0.1423,6197.0,6197.0,Prince Realty & Finance Inc.,Dr Prince,CCBE-MLL105056,4024.0,4024 W Las Positas Blvd,Pleasanton,1968.0,False,Nechikat,2009.0,37.69234443,-121.8711822,BayEast,2.0,1550000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-05-05,2025-06-16,94588
APPV - Apple Valley,1.0,False,False,One,False,PacificWest,3.0,0.4591,20000.0,20000.0,New Star Realty & Investment,Myong,PWROSEMYO,17785.0,17785 Branding Iron Road,Apple Valley,2000.0,False,Rose,2439.0,34.531378000000004,-117.275857,CitrusValley,2.0,510000.0,2025-06-06,Residential,Closed,7.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-04-25,2025-06-06,92307
TSRO - Tesoro de Valle,2.0,False,False,Two,False,OrangeCounty,3.0,0.159,6924.0,6924.0,Keller Williams Realty,Cesi,spagaces,29814.0,29814 Corte Trono,Valencia,2025.0,False,Pagano,3897.0,34.48442,-118.562534,OrangeCounty,4.0,1249990.0,2025-06-25,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-06,2025-06-25,91354
699 - Not Defined,1.0,False,False,One,False,Burbank,2.0,0.24,10454.0,10454.0,Atlas Real Estate & Finance G,Zareh,B40076,81947.0,81947 Camelot Way,Indio,1959.0,False,Abnoosi,2980.0,33.72316,-116.234928,CaliforniaDesert,4.0,625000.0,2025-06-06,Residential,Closed,7.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-16,2025-06-06,92201
92120 - Del Cerro,2.0,False,False,Two,False,SouthwestRiversideCounty,3.0,0.54,23522.4,0.54,1st Choice Home Team,Jorge,SWJORGMUR,6355.0,6355 Ridge Manor Ave,San Diego,1967.0,False,Murillo,3936.0,32.791843,-117.05591,PacificSouthwest,4.0,2400000.0,2025-06-25,Residential,Closed,7.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-12,2025-06-25,92120
VC11 - Ojai,1.0,False,False,One,False,VenturaCoastal,0.0,0.15,6534.0,6534.0,LIV Sotheby's International Realty Ojai,Michala,vc211513621,205.0,205 N Lomita Avenue,Ojai,1951.0,False,Kepple,1164.0,34.450590000000005,-119.276357,VenturaCoastal,2.0,890000.0,2025-06-05,Residential,Closed,1.0,SingleFamilyResidence,Ventura,3.0,CA,2025-05-15,2025-06-05,93023
WV - Westlake Village,2.0,False,False,Two,False,Unknown,4.0,1.86,81021.0,81021.0,"Pinnacle Estate Properties,Inc",Davis,v159098493,1375.0,1375 Rose Garden Circle,Westlake Village,2005.0,False,Bartels,6798.0,34.14917,-118.854568,Conejo,6.0,6350000.0,2025-06-16,Residential,Closed,4.0,SingleFamilyResidence,Ventura,5.0,CA,2025-06-16,2025-06-16,91361
Unknown,1.0,False,False,One,False,BayEast,2.0,0.14,6099.0,6099.0,Pepa Realty,Deja,CCBE-206540768,1213.0,1213 Huntington Dr,Modesto,1961.0,False,Rangel,1112.0,37.67741188,-120.97696139,BayEast,2.0,460000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Stanislaus,3.0,CA,2025-05-12,2025-06-20,95350
SRCAR - Southwest Riverside County,1.0,False,False,One,False,InlandValleys,3.0,0.17,7405.0,7405.0,BUSKEY TEAM REAL ESTATE,REGINALD,IBUSKREG,2181.0,2181 Callaway Drive,San Jacinto,1988.0,False,BUSKEY,1508.0,33.764102,-116.934792,OrangeCounty,2.0,485000.0,2025-06-02,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-26,2025-06-02,92583
N8 - West Newport - Lido,2.0,False,False,Two,False,OrangeCounty,3.0,0.0727,3168.0,3168.0,Harcourts Place,Drew,OCTEICDRE,636.0,636 Via Lido Soud,Newport Beach,1947.0,False,Teicheira,2622.0,33.610585,-117.915641,OrangeCounty,3.0,4575000.0,2025-06-25,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-30,2025-06-25,92663
314 - Indio South of East Valley,1.0,False,False,One,False,CaliforniaDesert,2.0,0.2,8712.0,8712.0,Cool Digs,Gabino,CDAR-D80522,81175.0,81175 Mariposa Circle,Indio,2002.0,False,Gomez Saenz III,2071.0,33.697871,-116.248284,CaliforniaDesert,3.0,577500.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-29,2025-06-09,92201
NOH - North Hills,1.0,False,False,One,False,Southland,2.0,0.1789,7793.0,7793.0,"Globe and Anchor Realty, Inc.",Franklin,F207051286,9641.0,9641 Odessa Avenue,North Hills,1956.0,False,Guardado,1243.0,34.245962,-118.492126,Conejo,2.0,870000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-30,2025-06-24,91343
92110 - Old Town Sd,1.0,False,False,One,False,SanDiego,2.0,0.1699,7400.0,7200.0,"eXp Realty of California, Inc.",Eric,SAND-684293,5057.0,5057 September St,San Diego,1957.0,False,Meehan,1964.0,32.77970886,-117.18768226,SanDiego,3.0,2000000.0,2025-06-25,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-16,2025-06-25,92110
Unknown,2.0,False,False,Two,False,Oakland,2.0,0.2652,11550.0,11550.0,BERKELEY HILLS REALTY,Soren,BMLS-R02132262,7701.0,7701 Ricardo Ct,El Cerrito,1951.0,False,O'Connell,2769.0,37.90953735,-122.29104815,Oakland,3.0,1765000.0,2025-06-17,Residential,Closed,4.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-04-10,2025-06-17,94530
Unknown,1.0,False,False,One,False,Mlslistings,1.0,0.1148,5000.0,5000.0,Compass,Susan,CCBE-MLL470616,8312.0,8312 Thornton Ave,Newark,1952.0,False,Boerner,1000.0,37.5260632,-122.04942109,BayEast,1.0,880000.0,2025-06-05,Residential,Closed,1.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-15,2025-06-05,94560
NR - Northridge,1.0,False,False,One,False,Southland,2.0,0.384,16727.0,16727.0,JohnHart Real Estate,Edwin,SR165103221,9612.0,9612 Texhoma Avenue,Northridge,1963.0,False,Tsaturyan,3979.0,34.270083,-118.50795,BeverlyHillsGreaterLa,4.0,1650000.0,2025-06-09,Residential,Closed,8.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-30,2025-06-09,91325
VIC - Victorville,1.0,False,False,One,False,Southland,2.0,0.2238,9750.0,9750.0,BGA Properties Inc,Jose,F207054331,14080.0,14080 Montecito Court,Victorville,1981.0,False,Gutierrez,1584.0,34.507185,-117.294314,CitrusValley,2.0,420000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-02,2025-06-20,92395
S2 - Laguna Hills,2.0,False,False,Two,False,OrangeCounty,3.0,0.463,20170.0,20170.0,Surterre Properties Inc,Soheila,ishirsoh,27662.0,27662 Deputy Circle,Laguna Hills,1989.0,False,Shirazi,6200.0,33.561138,-117.679706,OrangeCounty,6.0,4335000.0,2025-06-27,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-11,2025-06-27,92653
648 - Pasadena (SE),1.0,False,False,One,False,Arcadia,1.0,0.2012,8764.0,8764.0,Keller Williams Sierra Madre,Tina,AR40799,1080.0,1080 S Los Robles Avenue,Pasadena,1923.0,False,Yeh,2412.0,34.127201,-118.140898,PasadenaFoothills,2.0,1525000.0,2025-06-05,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-19,2025-06-05,91106
ENC - Encino,2.0,False,False,Two,False,Southland,2.0,0.4273,18613.0,18613.0,"Brandon Nelson, Broker",Brandon,SR207068718,17356.0,17356 Quesan Place,Encino,1972.0,False,Nelson,3973.0,34.152095,-118.509746,Southland,5.0,2600000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-06-06,2025-06-27,91316
92110 - Old Town Sd,2.0,False,False,Two,False,SanDiego,2.0,0.225,9800.0,9800.0,Golden Shore Realty,Qian,SAND-670061,5139.0,5139 Hilda Rd,San Diego,1958.0,False,Li,1592.0,32.77004034,-117.19878801,SanDiego,2.0,1312000.0,2025-06-26,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-15,2025-06-26,92110
